"Collection_id","NomorBarcode","Title","Subject"
"291002","031225211","Teori Sosiologi Klasik / Wahyuni","SOCIOLOGY"
"287095","222124111","ISO Farmakoterapi / Elin Yulinah Sukandar; Retnosari Andrajati; Joseph I Sigit; I Ketut Adnyana; A. Adji Prayitno Setiadi; Kusnandar","PHARMACOLOGY"
"284438","078924211","Metodolgi penelitian studi media dan kajian budaya / Rachmah Ida","CULTURE"
"295767","114925211","Yellowface / R.F. Kuang","NOVEL"
"245027","245319211","Media sosial :  Agama baru masyarakat milenial / Nurudin","ONLINE SOCIAL NETWORKS"
"273213","066922111","Membuat Desain Web Untuk Pemula / Editor : C. Widyo Hermawan","WEB SITES"
"14686","041810211","Negeri lintasan petir","FICTION"
"30697","167491211","Perspektif daerah dalam pembangunan nasional ","PEMBANGUNAN EKONOMI"
"267215","008721211","Revitalisasi sistem politik Indonesia","INDONESIA-POLITIK DAN PEMERINTAHAN"
"22819","005910111","Mengkaji ulang politik ekonomi Indonesia :  Strategi mewujudkan keadilan sosial / Hamzah Haz","INDONESIA - ECONOMIC POLICY"
"277974","311122211","Konstitusionalitas Demokrasi Ekonomi :  Tafsir Ekonomi Kerakyatan dan Pengelolaan Sumber Daya Alam / M Wildan Humaidi","INDONESIA-ECONOMY POLICY"
"24936","129500111","Pembangunan nasional untuk kesejahteraan rakyat ","KESEJAHTERAAN RAKYAT"
"61692","100904211","Pemikiran strategis masa depan ekonomi Indonesia ","INDONESIAN - ECONOMIC CONDITIONS"
"45537","341296211","Demokrasi dan proses politik ","DEMOKRASI"
"295775","115725211","Di Tanah Lada / Ziggy Zezsyazeoviennazabrizkie","NOVEL"
"110959","5653111711","Madilog materialisme dialektika logika / Tan Malaka","POLITICAL PHILOSOPHER AND SCIENTIST"
"295773","115525111","Sebuah Seni Untuk Bersikap Bodo Amat :  Pendekatan yang Waras demi Menjalani Hidup yang Baik / Mark Manson","MOTIVATION"
"266060","105620111","Kapita Selekta Hukum Waris Indonesia / Ellyne Dwi Poespasari; Soelistyowati; Erni Agustin; Oemar Moechthar","INHERITANCE AND SUCCESSION - INDONESIA"
"24278","137801212","Islam in the era of globalization : Muslim attitudes towards modernity and identity = Islam di era globalisasi : Sikap umat Islam terhadap identitas dan kemodernan ","ISLAM-ATTITUDE"
"245846","255419211","Kisah tanah Jawa / @kisahtanahjawa & Dapoer Tjerita; Mada Zidan (Mbah KJ); Bonaventura D. Genta","JAVANESE LITERATURE"
"248230","329719111","Claymore :  Kau Terasa Begitu Nyata / Ally Jane","INDONESIAN FICTION"
"219065","2335042211","Semantik / Geoffrey Leech","SEMANTIK"
"217546","0211092211","Pengantar Semantik / Stephen Ullmann","SEMANTIK"
"263833","0098202211","Pragmatik dan Penelitian Pragmatik / F.X. Nadar","PRAGMATIK"
"218053","0823122211","Pragmatik / George Yule","PRAGMATIK"
"218132","0055162211","Prinsip-prinsip pragmatik / Geoffrey Leech","PRAGMATIK"
"128738","278316812","The Thing About Luck / Cynthia Kadohata","FICTION"
"293699","077725212","Virtual Reality, Artificial Intelligence, and Language Learning :  The need for attention / Ulf Schutze","LANGUAGE & LANGUAGES - STUDY & TEACHING"
"295295","099025211","Psikologi Kepemimpinan / Seta Ariawuri Wicaksana; Widijatmoko; Muhammad Rizal E; Firda Aulia Damayanti","LEADERSHIP - PSYCHOLOGY"
"74954","447211211","The alchemist","FICTION"
"81920","141394211","Anatomi gigi / Itjiningsih Wangidjaja Harshanur","Toothanatomy"
"108162","0052141711","Filsafat ilmu : Ontologi, epistemologi, aksiologi, dan logika ilmu pengetahuan / Mohammad Adib","FILSAFAT ILMU"
"120253","0051141711","Filsafat ilmu : Ontologi, epistemologi, aksiologi, dan logika ilmu pengetahuan / Mohammad Adib","FILSAFAT ILMU"
"247081","278919111","Teknik praktis riset komunikasi : Disertai contoh praktis riset media, public relations, advertising, komunikasi organisasi, komunikasi pemasaran","COMMUNICATION RESEARCH"
"108847","0181111711","Metode penelitian kuantitatif kualitatif dan R dan D / Sugiyono","RESEARCH METHODS"
"121710","0202151711","Dominasi Maskulin / Piere Bourdieu","GENDER IDENTITY-SOCIAL ASPECTS"
"113456","3902111711","Pembangunan Berspektif Gender : Melalui Kesetaraan Gender dalam Hak, Sumberdaya, dan Aspirasi",""
"113420","0405131711","Metode penelitian kuantitatif kualitatif dan R dan D / Sugiyono","RESEARCH METHODS"
"124689","6571121711","negara teater","INDONESIA - HISTORY"
"282119","187523111","Mengukur Kepuasan Pemustaka :  Menggunakan Metode Libqual + TM / Fransisca Rahayuningsih","CUSTOMER SERVICES"
"79188","019313111","Buku ajar tenaga kerja dan mobilitas ","LABOR SUPPLY"
"106461","007511711","Mengenang 100 Tahun Bung Karno","SUKARNO- BIOGRAPHY"
"106194","022810711","Krisis masa kini dan orde baru","INDONESIA - HISTORY"
"66676","034510211","Jejak langkah / Pramoedya Ananta Toer","FICTION - HISTORY AND CRITICISM"
"235466","255518211","Aku Ini Binatang jalang :  Koleksi Sajak 1942-1949 / Chairil Anwar; editor: Pamusuk Eneste","POETRY"
"249984","395019211","Max Havelaar atau lelang kopi maskapai dagang Belanda / Multatuli","LITERATURE"
"64025","008307212","Metaphor : A practical introduction ","METAPHOR IN LITERATURE"
"268508","058521211","Perempuan di titik nol / Nawal el-Saadawi,","ARABIC LITERATURE"
"65052","103008211","Sejarah Indonesia modern 1200 - 2008 ","INDONESIA - HISTORY"
"142263","432911211","Api Sejarah / Ahmad Mansur Suryanegara","INDONESIA-HISTORY"
"80076","002015111","Sejarah Pemikiran Indonesia Modern ","INDONESIA - HISTORY"
"210412","0208142211","Agama, relasi gender dan feminisme / Kadarusman","GENDER"
"232779","209618212","Entrepreneurship :  Ideas in Action: Precision Exams Edition / Cynthia L. Greene","ENTREPRENEURSHIP"
"65198","158305112","To build the life you want, create the work you love : The spiritual dimension of entrepreneuring ","ENTERPRENEURSHIP - PSYCHOLOGICAL ASPECTS"
"66864","446010112","Leading from the front : No excuse leadership tactics for women ","LEADERSHIP IN WOMEN"
"80288","054815112","Power Genes : Understanding Your Power Persona- and how to Wield it At Work ","CONTROL (PSYCHOLOGY)"
"270711","220921211","Pengantar Industri Pariwisata / I Gusti Bagus Rai Utama","TOURISM"
"273927","106122111","Buku Saku Robbins Dasar Patologi Penyakit :  (Pocket Companion to Robbins Pathological Basis of Disease) / Stanley L. Robbins; Ramzi S. Cotran; Vinay Kumar; Alih Bahasa: Achmad Tjarta; Sutisna Himawan; A.N. Kurniawan","PATHOLOGICAL"
"273259","070522111","Buku Ajar Patologi Robbins / Vinay Kumar; Abul K. Abbas; Jon C. Aster; Editor Edisi Bahasa Indonesia: I Made Narsa; Santoso Cornain","PATHOLOGY"
"60289","075706211","Indonesia dalem api dan bara ","INDONESIA - HISTORY - REVOLUTION, 1945 - 1949"
"212677","0698112211","Ekologi politik nelayan / Arif Satria","NELAYAN"
"109980","0208111711","Dasar-dasar penelitian kualitatif Tatalangkah Dan Teknik-teknik Teoritisasi Data","RESARCH METHODOLOGY"
"215272","0862082213","Kursus Cepat Bahasa Belanda Jilid2 / H.Z.A. Moechtar","BAHASA BELANDA"
"286211","175524312","Language and Sexism","SEXISM IN LANGUAGE"
"72576","033511111","Menakar prospek pengambangan badan usaha milik desa (BUM-Des) ","ECONOMIC DEVELOPMENT - REGIONAL"
"247515","300519211","Ekonomika regional :  Teori dan praktek / Mudrajad Kuncoro","ECONOMICS"
"108094","0124161711","Buku ajar sosiologi perilaku menyimpang / Tuti Budirahayu","HUMANS-SOCIOLOGY"
"269866","152021112","Intermediate Accounting :  IFRS Edition / Donald E. Kieso","INTERMEDIATE ACCOUNTING -- ACCOUNTING"
"267183","00452116211","Histologi :  Buku Ajar Berwarna / Gartner Leslie P","Histologi"
"283352","0444241211","Fihi Ma Fihi :  Mengurangi Samudera Kebijaksanaan / Jalaluddin Rumi","AGAMA ISLAM"
"295163","093925211","Manajemen Keuangan Perusahaan / I Made Sudana","FINANCIAL MANAGEMENT"
"20882","177806212","The complete encyclopedia of birds : Outlines the variety of breeds and their habitats from all around the world ","BIRDS - ENCYCLOPEDIAS"
"269868","151821211","Kimia Organik. / Riswiyanto","CHEMISTRY, ORGANIC"
"275799","178222111","Belajar Bahasa Indonesia :  Upaya terampil berbicara dan menulis karya ilmiah / Muhammad Rohmadi; Eddy Sugiri; Aninditya Sri Nugraheni","INDONESIAN LANGUAGE- STUDY  AND TEACHING"
"285939","160624212","Think Again :  The Power of Knowing What You Don't Know / Adam Grant","THOUGHT AND THINKING"
"60703","104695211","Aljabar Linier : Elementer ","aljabar linier"
"267556","183520212","Pathophysiology / Jacquelyn L Banasik","PATHOLOGY"
"275254","144022212","Emergency Nursing Core Curriculum / Edited By : Vicki Sweet","INTENSIVE CARE NURSING"
"265588","085920211","Service Management :  Mewujudkan Layanan Prima / Fandy Tjiptono","CUSTOMER SERVICE-MANAGEMENT"
"284974","098824211","Cyber Notary dan Tantangan Notaris di Era Digital / Zahra Cintana (Editor)","NOTARIES"
"269281","111021211","Pengantar Hukum Administrasi / Neil Hawke; Neil Parpworth; Penerjemah : Derta Sri Widowatie; Penyunting : Nurainun Simangungsong","ADMINISTRATIVE LAW"
"230822","005118111","Hukum Pajak","TAXATION LAW"
"233731","235818211","Hukum Pajak / Erly Suandy","TAXATION-LAW AND LEGISLATION"
"265256","061120211","Metodologi Penelitian Ilmu Keperawatan :  Pendekatan Praktis / Nursalam","NURSING - RESEARCH"
"148116","093417212","Research design: qualitative,quantitative and mixed methods approaches / John W. Creswell","SOCIAL SCIENCES-RESEARCH-METHODOLOGY"
"41905","D00205912","Social research methods qualitative and quantitative approaches","METODOLOGI PENELITIAN-SOSIAL"
"286083","159724212","Revolusi Indonesia and the Birth of the Modern World / David Van Reybrouck","INDONESIA-REVOLUSI"
"236411","155012211","Hak Cipta : Kedudukan dan Peranannya di Dalam Pembangunan / Sophar Maru Hutagalung","COPYRIGHT-LAW &LEGISLATION"
"79332","099113111","Hak kekayaan Intelektual : Penyalahgunaan hak eksklusif / Rahmi Jened","KEKAYAAN INTELEKTUAL"
"149599","199317211","Hukum Hak Kekayaan Intelektual / Khoirul Hidayah","INTELECTUAL PROPERTY"
"73411","213011211","Aspek hukum hak kekayaan intelektual = Intellectual property rights ","INTELLECTUAL PROPERTY"
"76677","700011211","Kewirausahaan : Pedoman praktis: Kiat dan proses menuju sukses ","Entrepreneurship"
"243821","219619111","Kewirausahaan di era revolusi industri 4.0 / Tri Siwi Agustina","ENTREPRENEURSHIP"
"144694","125314212","Textbook on International Law / Martin Dixon","INTERNATIONAL LAW"
"268878","083221211","Memahami dan Mengelola Emosi :  Sebuah Terapi Jiwa Agar Terbebas dari Belenggu Emosi / Aloysius Germia Dinora","EMOTIONS"
"281482","152823211","Kecerdasan Matematis :  Kisah Tentang Superioritas Manusia Atas Mesin / Junaid Mubeen; Penerjemah: Dedeh Sry Handayani; Editor: Nunung Wiyati","MULTIPLE INTELLIGENCES"
"268644","069221211","Berani Tidak Disukai :  Fenomena dari Jepang untuk Membebaskan Diri, Mengubah Hidup, dan Meraih Kebahagiaan Sejati / Ichiro Kishimi; Fumitake Koga; Penerjemah : Agnes Cynthia","PHILOSOPHY, JAPANESE"
"281715","166823211","Trik Jitu Belajar Web Python (Django 3.x) / Yuniar Supardi; Iwan Rizal Setiawan; Eri Maulana","PYTHON COMPUTER PROGRAM LANGUAGE"
"219993","1380082211","Supernova: kstrria, Puteri dan bintang jatuh / Dee","FIKSI INDONESIA"
"144502","066914212","Pharmacotherapy: A Pathophysiologic Approach / Joseph T DiPiro","DRUG THERAPY"
"285811","153324211","Hukum Acara Pidana: Dari Penyelidikan Hingga Eksekusi Putusan / Adam Ilyas","CRIMINAL LAW"
"287166","00572416212","Probiotics in Aquaculture / Editor Brian Austin","AQUACULTURE PROBIOTOC"
"242151","182719211","El Dorado / Chindy Anindya, Editor Ariata","FICTION"
"279813","052223111","A Cat in My Eyes :  Karena Bertanya Tak Membuatmu Berdosa / Fahd Djibran","SHORT STORIES, INDONESIAN"
"231444","173918211","Harga Sebuah Percaya / Tere Liye; editor: Andriyati","FICTION"
"218302","0237162211","Pulang / Leila S Chudori","FIKSI INDONESIA"
"287709","1100241211","Jika Kucing Lenyap dari Dunia :  Cet.7 / Genki Kawamura","FIKSI INDONESIA"
"212231","0857112221","dasar-dasar analisis sintaksis / J.D. Parera","SINTAKSIS"
"213262","0347142211","Fonologi bahasa Indonesia / Abdul Chaer","FONOLOGI"
"62790","355406211","Mengenal hukum : Suatu pengantar ","LAW"
"287913","0054251211","Pasta Kacang Merah / Durian Sukegawa","FIKSI INDONESIA"
"282996","0342241211","Linguistik Forensik dan Kejahatan Berbahasa / Endang Sholihatin","LINGUISTIK"
"293938","0444251211","Linguistik Forensik di Era Digital / Aceng Ruhendi Saifullah","LINGUISTIK FORENSIK"
"218117","0953092211","Prinsip-prinsip pragmatik / Geoffrey Leech","PRAGMATIK"
"218062","2833092211","Pragmatik dan Penelitian Pragmatik / F.X. Nadar","PRAGMATIK"
"293781","0414251211","Metode penelitian psikologi sastra / Suwardi Endraswara","SASTRA"
"230393","221317211","Makroekonomi edisi ke-6 / Oliver Blanchard","MACROECONOMICS"
"281671","162823211","Think Again :  Kekuatan Mengetahui Apa yang Tidak Diketahui / Adam Grant; Alih Bahasa: Annisa CInantya Putri","THOUGHT AND THINKING"
"212328","0403112211","Demokrasi deliberatif : menimbang negara hukum dan ruang publik dalam teori diskursus Jurgen Habermas / F Budi Hardiman","DEMOKRASI"
"245243","0089192211","Teori Fiksi / Robert Stanton","FIKSI INDONESIA"
"216177","0404112211","Menuju masyarakat komunikatif : ilmu, masyarakat, politik dan posmodernisme menurut Jurgen Habermas / F. Budi Hardiman","SOSIOLOGI"
"283939","1060241211","Cantik Itu Luka / Eka Kurniawan","FIKSI INDONESIA"
"285307","122724211","Hukum Kepailitan dalam Islam / Serlika Aprita;  Rijalush Shalihin","BANKCRUPTCY"
"277052","257722211","Eksekusi Jaminan Dalam Penyelesaian Sengketa Ekonomi Syariah / Amran Suadi","ECONOMIC - RELIGIOUS ASPECTS - ISLAM"
"267895","141820211","Hukum Jaminan :  Perspektif Hukum Positif dan Hukum Islam / Ahmad Musadad; Editor: Nur Azizah Rahma","GUARANTEE LAW"
"279354","019323111","Dinamika Perkembangan :  Hukum Bisnis, Hukum Perbankan, Hukum Perseroan dan Hukum Investasi di Indonesia / Ghansham Anand; Yuniarti (editor)","CIVIL LAW - INDONESIA"
"295670","106825111","Perkembangan Hukum Keperdataan di Indonesia :  Persembahan HUT ke-80 Tahun Prof. Dr. Mochammad Isnaeni, S.H., M.S. / Editor:  Y. Sogar Simamora; Ghansham Anand","ADMINISTRATIVE LAW"
"287663","0013251211","Arkeologi Transportasi :  Perspektif Ekonomi dan Kewilayahan Keresidenan Banyumas 1930-1940an / Purnawan Basundoro","SEJARAH INDONESIA"
"293729","0390251211","Perempuan di Titik Nol / Nawal El Saadawi","FIKSI INDONESIA"
"77319","779211211","The Genesis of Macroeconomics : Pemikiran-pemikiran Baru mulai dari Sir William Petty hingga Henry Thornton ","MACRO ECONOMICS"
"265173","071920211","Grief Psychotherapy :  Psikoterapi Kedukaan / Totok S. Wiryasaputra","PSYCHOTHERAPY"
"275705","165122111","Pengantar Akuntansi. Adaptasi Indonesia. Buku 1 = Principles of Accounting. Indonesia Adaptation / James M. Reeve; Carl S. Warren; Jonathan E. Duchac; Ersa Tri Wahyuni; Gatot Soepriyanto; Amir Abadi Jusuf; Chaeurul D. Djakman","ACCOUNTING"
"275707","165222111","Pengantar Akuntansi . Adaptasi Indonesia Buku 2 = Principles of Accounting. Indonesia Adaptation / James M. Reeve; Carl S. Warren; Jonathan E. Duchac; Ersa Tri Wahyuni; Gatot Soepriyanto; Amir Abadi Jusuf; Chaeurul D. Djakman","ACCOUNTING"
"280174","062423211","Resiliensi Psikologis :  Sebuah pengantar / Wiwin Hendriani","PSYCHOLOGY"
"271740","309721212","Engaging Theories in Family Communication :  Multiple Perspectives / Edited by : Dawn O. Braithwaite; Elizabeth A. Suter; Kory Floyd","COMMUNICATION IN FAMILIES"
"109235","0041111711","Memadu Metode Penelitian / Julia Brannen","Metode Penelitian"
"109469","0173111711","Memahami penelitian kualitatif / Sugiyono","RESEARCH METHODS"
"109010","0052111711","Menjadi Peneliti Kualitatif Ancangan Metodologi, Presentasi, dan Publikasi Hasil Penelitian Untuk Mahasiswa dan Peneliti Pemula Bidang Ilmu-Ilmu Sosial, Pendidikan, Dan Humaniora / Sudarwan Danim","PENELITI KUALITATIF"
"109009","0164111711","Menjadi Peneliti Kualitatif Ancangan Metodologi, Presentasi, dan Publikasi Hasil Penelitian Untuk Mahasiswa dan Peneliti Pemula Bidang Ilmu-Ilmu Sosial, Pendidikan, Dan Humaniora / Sudarwan Danim","PENELITI KUALITATIF"
"238020","039119211","Artificial Intelligence / Widodo Budiharto, Derwin Suhartono, Editor Seno","ARTIFICIAL INTELLIGENCE"
"279777","048223111","The Martian :  Si Penghuni Mars / Andy Weir","FICTION"
"112812","3701111711","Antara Pena dan Pedang / Basofi Soedirman","social processes"
"79789","001814111","Dokumentasi kliping H.M. Basofi Soedirman Merenda Pembangunan di Jawa Timur 1993 - 1998 ","LOCAL GOVERNMENT"
"32175","120998111","Menyikapi krisis moneter dan eksesnya / Moh. Basofi Soedirman","masalah keuangan"
"123486","5307121711","Dominasi Maskulin / Piere Bourdieu","GENDER IDENTITY-SOCIAL ASPECTS"
"286989","215124111","Mendidik Anak Dengan Berhasil / Paul Hauck","CHILD-EDUCATION"
"231512","176618211","Buku untuk Dibaca :  All About Love, Life and Hope / Erick Namara; penyunting @IslamicWriters","MOTIVATION (PSYCHOLOGY)"
"148607","111617212","Why Nations Fail: The Origins of Power, Prosperity, and Poverty / Daron Acemoglu","ECONOMICS-POLITICAL ASPECTS"
"232858","213118211","Sejenak Hening :  Menjalani Setiap Hari Dalam Hidup Dengan Sadar, Sederhana, dan Bahagia / Adjie Santosoputro; editor: @fachmycasofa","MOTIVATION (PSYCHOLOGY)"
"121115","4565121711","Relationship Marketing Inovasi pemasaran yang membuat pelanggan bertekuk lutut","MARKETING - MANAGEMENT"
"273296","072622111","Komunikasi Bisnis Pemahaman Secara Mudah :  Esay Understanding of Business Communication / Umar Farouk Zuhdi","BUSINESS COMMUNICATION"
"51163","225296211","Administrasi perkantoran modern ","Manajemen Kantor"
"146199","090716211","Habibie : Tak Boleh Lelah dan Kalah / Fachmy Casofa","ACHIEVEMENT MOTIVATION"
"110266","0308111711","Aplikasi Statistika Dalam Penelitian / Agung Somantri","STATISTIKA"
"86710","025205212","Dental anthropology / Simon Hillson","TOOTH"
"84202","782811211","Buku ajar ilmu kedokteran gigi forensik. Jilid 2 / Djohansyah Lukman","DENTAL JURISPRUDENCE"
"84199","022708211","Buku ajar ilmu kedokteran gigi forensik. Jilid 1 / Djohansyah Lukman","DENTAL JURISPRUDENCE"
"89155","886411212","Forensic Human Identification : An Introduction ","FORENSIC PATHOLOGY"
"102520","003010312","Technique and application in dental anthropology / Joel D.Irish","DENTAL ANTHROPOLOGY"
"272628","040022111","Falling Into Place / Amy Zhang; Penerjemah: Reni Indardini","FICTION"
"79136","107913111","Orang-orang sisilia ","FICTION"
"79134","107813111","Orang-orang sisilia ","FICTION"
"293876","0456251211","The Devotion of Suspect X :  Kesetiaan Mr. X / Keigo Higashino","SASTRA JEPANG"
"74473","327411211","Hukum pengangkutan niaga ","TRANSPORTATION LAW"
"283290","026124111","Buku Ajar Hukum Laut / Dina Sunyowati","MARITIME LAW"
"72961","144511211","Hukum persaingan usaha","MONOPOLIES-ANTITRUST LAW"
"237247","025119211","Hukum perlindungan konsumen / Celina Tri Siwi Kristiyanti","CONSUMER PROTECTION-LAW AND LEGISLATION"
"65488","008109111","Hukum Perlindungan Konsumen ","CONSUMER PROTECTION - LAW AND LEGISLATION"
"275241","0252222211","Salvation of A Saint :  Dosa Malaikat / Keigo Higashino","SASTRA JEPANG"
"292602","0161251211","Batavia Kala Malam :  Polisi, Bandit, dan Senjata Api / Margreet van Till","SEJARAH INDONESIA"
"217800","0366082211","Perlawanan Petani-Petani: Kasus Tanah Jenggawah / J.O.S. Hafid","POLITIK"
"212190","0520122211","Dari klaim sepihak hingga land reform : konflik penguasaan tanah di Surabaya 1959-1967 / Arya W. Wirayuda","PENGUASAAN TANAH"
"284369","0989241211","Pengantar Studi Semantik Dan Pragmatik / Edi Subroto","SEMANTIK"
"217554","0316142211","Pengantar Semantik / Stephen Ullmann","SEMANTIK"
"275000","0177222211","Keajaiban Toko Kelontong Namiya / Keigo Higashino","SASTRA JEPANG"
"282619","0048241211","Mirai / Mamoru Hosoda","SASTRA JEPANG"
"277644","301222211","Atomic Habits : Perubahan Kecil Yang Memberikan Hasil Luar Biasa / James Clear; penerjemah: Alex Tri Kantjono Widodo","HABIT"
"284608","086924111","Moderasi Beragama :  Tanggapan Atas Masalah, Kesalahpahaman, Tuduhan, dan Tantangan yang Dihadapinya / Lukman Hakim Saifuddin; Penyunting: Hadi Rahman","ISLAM-INTERREGIONALISM"
"269700","143021211","Soekarno :  Sebuah Biografi / Adji Nugroho; Penyunting : Herman Adamson","SOEKARNO (1901-1970) PRESIDENTS INDONESIA - BIOGRAPHY"
"37064","300147996","Pembinaan kehidupan beragama melalui masjid di Kotamadya Malang Propinsi Jawa Timur ","sosiologi islam"
"114869","2208111711","Islam di Amerika / Jane I Smith","ISLAM IN AMERICA"
"284449","076724211","Jejak Islam Dalam Kebudayaan Jawa / Ahwan Fanani","ISLAM-HISTORY"
"292817","0176251211","Membunuh Commendatore (Jilid 1) :  Idea yang Menjelma / Haruki Murakami","FIKSI JEPANG"
"32471","073006211","Semiotika komunikasi / Alex Sobur","COMMUNICATION"
"244956","242319211","Bahagia itu sederhana :  Seni bersikap sederhana untuk mencapai hidup bahagia / Astri Kharisma Dewi","MOTIVATION (PSYCHOLOGY)"
"269513","131221211","Awas Hoax ! :  Cerdas Menghadapi Pencemaran Nama Baik, Ujaran Kebencian & Hoax / Sahrul Mauludi","REPUTATION (LAW) -- HOAXES"
"146027","056716211","Dunia Anna: Sebuah Novel Filsafat Semesta / Jostein Gaarder","NOVELS"
"225276","005318111","Semiotika Komunikasi / Alex Sobur","COMMUNICATION"
"75614","554511211","Penelitian Hukum / Peter Mahmud Marzuki","LAW - RESEARCH"
"285798","151924211","Keperawatan Bencana / Vanny Leutualy; Valensya Yeslin Tomasoa","EMERGENCY NURSING"
"247305","291319111","Sherlock :  Koleksi Kasus 1 Holmes / Sir Arthur Conan Doyle","FICTION"
"121014","0268151711","Marxisme dan Kehancuran PKI","COMMUNISM"
"74955","447311211","The alchemist","FICTION"
"233699","233718211","Laut Bercerita / Leila S. Chudori; penyunting: Endah Sulwesi; Christina S. Udiani","FICTION"
"114769","2111111711","Agama dan pluralitas budaya lokal","RELIGIOUS AND SOCIOECONOMICS PROBLEMS"
"116974","2523111711","Sejarah Walisanga / Purwadi","WALISANGA"
"280523","091723211","Kearifan Lokal, Budaya dan Pemimpin Perubahan / Wustari L Mangundjaya","POLITICAL & GOVERNMENT"
"116963","2545111711","Islamisasi di Jawa : walisongo, penyebar Islam di Jawa, menurut penuturan Babad / Ridin Sofwan","LEADERS AND THEIR WORK"
"108158","2551111711","Islam dan kebudayaan Jawa","ISLAM AND OTHER SYSTEMS OF BELIEF"
"123878","6279121711","Sejarah modern turki","HISTORY OF TURKEY"
"116812","2536111711","Ijtihad politik ulama : sejarah NU 1952 - 1967 / Greg Fealy","LEADERS AND THEIR WORK"
"130210","009902911","Sejarah Filsafat Yunani dari Thales ke Aristoles / K Bertens","FILSAFAT"
"65053","103108211","Sejarah Indonesia modern 1200 - 2004 ","INDONESIA - HISTORY"
"88808","086796211","Farmakologi dasar dan klinik = Basic and clinical pharmacology edisi 12 volume 1 / Bertram G. Katzung","PHARMACOLOGY-CLINICAL"
"273993","108522111","Farmakologi Dasar dan Klinik = Basic and Clinical Pharmacology :  Buku 1 / Bertram G. Katzung","PHARMACOLOGY-CLINICAL"
"224281","139218211","Dasar-dasar Hubungan Internasional / Umar Suryadi Bakry","INTERNATIONAL RELATION"
"280006","058023711","Teori Hubungan Internasional :  Dari Perspektif Klasik Sampai Non-Barat / Mohamad Rosyidin","INTERNATIONAL RELATIONS"
"121399","4630121711","Sales Promotion - Menciptakan, mengimplementasikan, dan mengintegrasikan program promosi penjualan.","SALES PROMOTION"
"238660","052819211","B.J. Habibie :  Guru terbesar saya adalah otak saya / Ade Ma'ruf","BIOGRAPHY"
"52656","194005111","SPT : Surat pemberitahuan pajak ","INCOME TAX"
"109313","0108111711","Metodologi penelitian kualitatif / Lexy J. Moleong","RESEARCH - METHODOLOGY"
"109777","2902111711","Antropologi Kontemporer : Suatu pengantar kritis mengenai paradigma / Achmad F. Saifuddin","ANTROPOLOGY"
"114664","2032111711","Etika protestan dan kapitalisme Barat, relevansinya dengan Islam Indonesia / Max Webber","agama dan sosiologi"
"224867","152818211","Ortodonti dasar / Pambudi Rahardjo","ORTHODONTICS"
"269507","133121111","Peranti ortodonti lepasan / Pambudi Rahardjo","ORTHODONTICS"
"269377","120721111","Diagnosis Ortodontik / Pambudi Rahardjo","ORTHODONTICS - DIAGNOSIS"
"296189","01902516211","Peran Probiotik, Prebiotik, Sinbiotik, Paraprobiotik, dan Posbiotik, pada Udang Vaname / Taufiq Abdullah","AQUACULTURE PROBIOTIK"
"113911","1984111711","Sabda Zarathustra / Nietzsche","ZOROASTRIANS-PHILOSOPHY"
"75053","463411211","Psikologi persuasif : Merekayasa kepatuhan ","PSYCHOLOGY PERSUASION"
"269593","138321211","Hipnosis :  Seni Mempengaruhi dan Menaklukkan Orang Lain / Mahardika Wirastama","HYPNOTISM"
"271486","273821111","Perio Van Q & A :  Anatomi, Struktur, dan Fungsi Jaringan Periodontal / I Komang Evan Wijaksana","PERIODONTICS"
"93388","279004211","Latihan membaca foto ronggga mulut = Excercise in oral radiographic interpretation / Robert P. Langais","RADIOGRAPHY, DENTAL"
"269411","123421111","Perio Dx :  Periodontal Sehat Gingivitis & Periodontics / I Komang Evan Wijaksana","PERIODONTAL DISEASES"
"282888","0268241211","Aib dan Nasib / Minanto","FIKSI INDONESIA"
"264641","106418211","Bob Sadino :  Goblok Pangkal Kaya / Hana Wisteria; penyunting: Arvin Mahardika; Faza Nurul Ulya","ENTREPRENEURSHIP"
"1248","300138596","Applied and algorithmic graph theory","matematika"
"212499","0560082211","Dialektologi diakronis: sebuah pengantar / Mahsun","LINGUISTIK"
"56997","158205211","Hukum agraria dan hak-hak atas tanah ","LAND USE - LAW AND LEGISLATION"
"220391","0095132211","Teori strukturasi: dasar-dasar pembentukan struktur sosial masyarakat / Anthony Giddens","MASALAH SOSIAL"
"74630","399411211","Hukum persaingan usaha","MONOPOLIES-ANTITRUST LAW"
"146803","043717211","Hukum persaingan usaha di Indonesia (Sebagai upaya penguatan Lembaga Komisi Pengawas Persaingan Usaha KPPU) / Muhamad Sadi Is","ANTITRUST LAW"
"56724","529202211","Anti monopoli","MONOPOLIES"
"247481","299019111","Hukum persaingan usaha di Indonesia / Rachmadi Usman","BUSINESS LAW"
"267212","008221211","Hukum anti monopoli / Suyud Margono","MONOPOLIES"
"75505","538511211","Hukum bisnis untuk perusahaan : Teori dan contoh kasus ","BUSINESS LAW"
"124097","6096121711","Antum A'lamu Bi Umuuri Dunyaakum","HISTORY"
"280761","100823211","The Midnight Library :  Perpustakaan Tengah Malam / Matt Haig; Alih Bahasa: Dharmawati; Editor: Dian Anggraeni","FICTION"
"286796","211024111","Buku ajar patologi robbins. Volume 1 / Vinay Kumar","PATHOLOGY"
"275732","035195211","Alam pikiran Yunani ","FILSAFAT"
